time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.265652525047,0.0965143105069,11.9250827668,0.00318577675779,0.121786551027,0.0,-0.709506949029,0.161534963136,2.6606133323,-0.0418072139002,0.126535665815,0.0,409.28528681428145,409.49564506849924,407.7114226852577,408.75425076176356
1.3800000000000008,-0.310600494877,0.106257496013,12.0862050336,0.000606913522134,0.130141785829,0.0,-0.789509060947,0.162996522755,2.70988575333,-0.0454378717547,0.156955914765,0.0,428.4756079813163,431.07202263980855,429.2424073712619,428.9330921163134
1.4400000000000008,-0.360530706605,0.116038157169,12.2503733335,6.28102498795,0.139899736153,0.0,-0.875730370371,0.162764377962,2.76210312091,-0.0475216323887,0.172068726882,0.0,429.9741734895,431.27849305672527,431.39718449523866,431.2198716173908
1.5000000000000009,-0.416253091642,0.125743139233,12.4206365528,6.27784667601,0.149971930744,0.0,-0.982750178093,0.16040972078,2.91274599819,-0.0670430036561,0.157785487491,0.0,463.22907074625994,462.130132457705,463.36747930066673,461.82845632965143
1.560000000000001,-0.478623469314,0.135231528364,12.5999331545,6.27388254679,0.1589594314,0.0,-1.09722571892,0.155436276206,3.06318881526,-0.0641892586271,0.124719445278,0.0,464.2853892514364,461.70316842905237,464.5168194901922,464.7375189963948
1.620000000000001,-0.548747818219,0.144291485788,12.7924992152,6.26984603113,0.166624388412,0.0,-1.24111134118,0.146060022715,3.35461079767,-0.0742949354231,0.133203305096,0.0,506.1299813831522,506.7528731317822,506.1703147568078,505.4397046563221
1.680000000000001,-0.626463211689,0.152784117959,12.9951457197,6.26545718847,0.174817045592,0.0,-1.35014631013,0.136616950762,3.39992514269,-0.0709469243679,0.142499170627,0.0,434.07318361039216,434.87025334513527,433.87025762941875,434.1469729835147
1.740000000000001,-0.711097681266,0.160605567867,13.2016846935,6.26075870096,0.183994842664,0.0,-1.47185153915,0.123668210583,3.48418927601,-0.100101701972,0.168315771977,0.0,446.69903121647747,448.8207626985767,448.54169416885503,446.16231075644913
1.8000000000000012,-0.803519599806,0.167513479622,13.4147850153,6.25516053532,0.194194296608,0.0,-1.60988883089,0.10599462956,3.61839500789,-0.082342062095,0.173142443812,0.0,463.85773114795285,464.26296339032245,463.8003342712555,465.18603270789225
1.8600000000000012,-0.904740931584,0.173202152178,13.6373485398,6.25004234699,0.204144627775,0.0,-1.76520371499,0.0830840028903,3.79939975934,-0.0919979879482,0.144348862559,0.0,481.06899442847117,478.9070925417806,480.3611442053616,479.622879212256
1.9200000000000013,-1.01525321456,0.177439042419,13.8694948848,6.24457597995,0.212714538832,0.0,-1.9193705846,0.0575827371898,3.93796611933,-0.0893807103568,0.139614779197,0.0,469.4509939169569,469.1013164510619,469.0650313578855,469.26176446101636
1.9800000000000013,-1.1345504483,0.180149073213,14.1068872977,6.23976913821,0.221014353279,0.0,-2.05795579455,0.0323032568021,3.97464425793,-0.0661051360635,0.135632006507,0.0,439.89849987492664,439.5865013914885,437.0836469160925,439.01381424525476
2.0400000000000014,-1.26339895336,0.181049047466,14.3511784936,6.23607001601,0.229016446503,0.0,-2.23777005779,-0.00269542254866,4.16725759279,-0.05397556312,0.128411413084,0.0,489.45012325131967,488.92697444966893,486.7127412608807,487.6173631855071
2.1000000000000014,-1.40272244863,0.179871732845,14.6048043204,6.23324592237,0.237513829266,0.0,-2.40709964581,-0.0368202550014,4.28605303094,-0.0359616929958,0.159807903401,0.0,467.1069257749769,469.56604998456874,467.57091738961674,468.97105814189126
2.1600000000000015,-1.55171820522,0.176734419361,14.8627053777,6.23082469698,0.247283539059,0.0,-2.56028279544,-0.0679346121793,4.3101068319,-0.0510263438257,0.168265877858,0.0,438.8774282396959,439.60448388865655,441.73251440677456,440.4874073011043
2.2200000000000015,-1.71042454037,0.171618304013,15.123285169,6.22847405117,0.257204392983,0.0,-2.730828155,-0.102816016597,4.37510802223,-0.0223416364695,0.15876790178,0.0,456.1895124711831,455.4556723603592,452.29390836516967,454.5975865220794
2.2800000000000016,-1.87934311528,0.16441846312,15.3868579786,6.22683675444,0.267194332245,0.0,-2.90065477644,-0.137276198934,4.40998679026,-0.0396868979801,0.178649014962,0.0,445.5195948028085,447.1683641548486,447.61582758448077,446.2016253458823
2.3400000000000016,-2.05938249044,0.154970519397,15.6550982579,6.2243485494,0.277857047701,0.0,-3.10162459895,-0.177844063745,4.5301940034,-0.0452977868076,0.17577160052,0.0,475.53486021753866,475.3425705624971,474.8952979414253,474.4638643709508
2.4000000000000017,-2.25067964071,0.143253532593,15.9268612792,6.22176172216,0.288543689803,0.0,-3.27586177135,-0.212916293371,4.52797001762,-0.0390701950156,0.182414540913,0.0,437.6434589314662,438.2271787844648,438.6803912009033,439.196226685028
2.4600000000000017,-2.45397165263,0.129116022357,16.2028845954,6.21974637333,0.299305717255,0.0,-3.50149748802,-0.258480988644,4.67139587509,-0.0244180909086,0.172455760208,0.0,486.2351101903451,485.516364874885,485.4892295867083,486.5871099185169
2.520000000000002,-2.67076275618,0.112268306984,16.4864972571,6.21835332359,0.309731132249,0.0,-3.72575895049,-0.303175035662,4.78107085702,-0.0209186121056,0.176236457578,0.0,478.4531129278552,478.7675580618171,478.3991503321931,478.66557056526216
2.580000000000002,-2.90122312684,0.0927209948668,16.7765325456,6.21739428177,0.319989279897,0.0,-3.95712568635,-0.348427560759,4.88543743363,-0.00759468597936,0.157538777646,0.0,480.4197851049232,479.02518101052027,479.06931731334276,480.08161434006433
2.640000000000002,-3.1443016761,0.0707416058344,17.0682753885,6.21685980987,0.32942174703,0.0,-4.14630462644,-0.38422610668,4.83882423866,-0.0116728527591,0.156538334958,0.0,432.2614508845476,432.20129635468805,434.9717460643102,434.6301327158383
2.700000000000002,-3.40136304522,0.0461348068982,17.3642809475,6.21601567442,0.338818186108,0.0,-4.42311273175,-0.435963794861,5.02613240002,-0.0193524092766,0.156744751718,0.0,508.74909078735027,508.7836927915466,508.48598838265207,507.9355925777604
2.760000000000002,-3.67326168346,0.018792738447,17.665753179,6.21593738836,0.348848559923,0.0,-4.64098296395,-0.475423817748,5.02207684066,0.0211325480795,0.182484417062,0.0,452.909801864705,455.0011924882359,450.54203693849547,453.8041934500606
2.820000000000002,-3.95812420909,-0.0108480252251,17.9660401889,6.21806811934,0.359963628343,0.0,-4.8553441681,-0.512405472952,4.9867193316,0.0548136213365,0.190271215169,0.0,444.5394046761681,445.2103282971657,443.01495050025017,445.7768738529048
2.880000000000002,-4.25730580708,-0.0428738291977,18.2673965126,6.22118344689,0.371373817179,0.0,-5.11825551817,-0.554714792447,5.05698795202,0.0454034822309,0.189966562866,0.0,481.0351590481268,481.0442612280613,480.7961102807958,480.0839957318748
2.940000000000002,-4.57169549585,-0.0772436609077,18.5707692142,6.22397516874,0.382910795086,0.0,-5.36230356918,-0.590642183922,5.054308955,0.0486885030416,0.196547735792,0.0,459.72419094793383,460.2800794654719,461.04458064871244,461.3053097440291
3.000000000000002,-4.8997916109,-0.113544618021,18.8709891727,6.22664259691,0.395115307639,0.0,-5.57522512307,-0.619158849243,4.95244986975,0.0342632085218,0.21444147086,0.0,428.5567245887808,430.1171425210817,430.00491488459244,428.78201754679475
3.0600000000000023,-5.24222221798,-0.151694612771,19.1681958421,6.22922014446,0.408142030675,0.0,-5.84010639557,-0.652230586738,4.9530591375,0.0563000710937,0.221971468752,0.0,465.3457797707067,465.97913265851395,465.0055594241667,466.72993056520363
3.1200000000000023,-5.6004699646,-0.191731879205,19.4645232106,6.23228773721,0.422433018361,0.0,-6.10252565191,-0.68201332091,4.92320747111,0.0379899564736,0.259081041469,0.0,457.9281108970571,460.9240486866991,458.912706628227,457.4581720866501
3.1800000000000024,-5.97357468047,-0.233372034598,19.7563422061,6.23455433066,0.437602442781,0.0,-6.33545713533,-0.705798093788,4.80323800158,0.0373464136948,0.235842027553,0.0,431.79348263591874,429.89370771109037,430.61049747782425,430.5567680145998
